301138,华研精机,HYJJ
301139,元道通信,YDTX
301141,中科磁业,ZKCY
301148,嘉戎技术,JRJS
301149,隆华新材,LHXC
301150,中一科技,ZYKJ
301151,冠龙节能,GLJN
301152,天力锂能,TLLN
301153,中科江南,ZKJN
301155,海力风电,HLFD
301156,美农生物,MNSW
301157,华塑科技,HSKJ
301158,德石股份,DSGF
301159,三维天地,SWTD
301160,翔楼新材,XLXC
301161,唯万密封,WWMF
301162,国能日新,GNRX
301163,宏德股份,HDGF
301165,锐捷网络,RJWL
301166,优宁维,YNW
301167,建研设计,JYSJ
301168,通灵股份,TLGF
301169,零点有数,LDYS
301171,易点天下,YDTX
301175,中科环保,ZKHB
301176,逸豪新材,YHXC
301177,迪阿股份,DAGF
301178,天亿马,TYM
301179,泽宇智能,ZYZN
301180,万祥科技,WXKJ
301181,标榜股份,BBGF
301182,凯旺科技,KWKJ
301183,东田微,DTW
301185,鸥玛软件,OMRJ
301186,超达装备,CDZB
301187,欧圣电气,OSDQ
301188,力诺特玻,LNTB
301189,奥尼电子,ANDZ
301190,善水科技,SSKJ
301191,菲菱科思,FLKS
301192,泰祥股份,TXGF
301193,家联科技,JLKJ
301195,北路智控,BLZK
301196,唯科科技,WKKJ
301197,工大科雅,GDKY
301198,喜悦智行,XYZX
301199,迈赫股份,MHGF
301200,大族数控,DZSK
301201,诚达药业,CDYY
301203,国泰环保,GTHB
301205,联特科技,LTKJ
301206,三元生物,SYSW
301207,华兰疫苗,HLYM
301208,中亦科技,ZYKJ
301209,联合化学,LHHX
301211,亨迪药业,HDYY
301212,联盛化学,LSHX
301213,观想科技,GXKJ
301215,中汽股份,ZQGF
301216,万凯新材,WKXC
301217,铜冠铜箔,TGTB
301218,华是科技,HSKJ
301219,腾远钴业,TYGY
301220,亚香股份,YXGF
301221,光庭信息,GTXX
301222,浙江恒威,ZJHW
301223,中荣股份,ZRGF
301226,祥明智能,XMZN
301227,森鹰窗业,SYCY
301228,实朴检测,SPJC
301229,纽泰格,NTG
301230,泓博医药,HBYY
301231,荣信文化,RXWH
301233,盛帮股份,SBGF
301234,五洲医疗,WZYL
301235,华康医疗,HKYL
301236,软通动力,RTDL
301237,和顺科技,HSKJ
301238,瑞泰新材,RTXC
301239,普瑞眼科,PRYK
301246,宏源药业,HYYY
301248,杰创智能,JCZN
301252,N同星,TXKJ
301255,通力科技,TLKJ
301256,华融化学,HRHX
301257,普蕊斯,PRS
301258,富士莱,FSL
301259,艾布鲁,ABL
301260,格力博,GLB
301263,泰恩康,TEK
301265,华新环保,HXHB
301266,宇邦新材,YBXC
301267,华厦眼科,HXYK
301268,铭利达,MLD
301269,华大九天,HDJT
301270,汉仪股份,HYGF
301273,瑞晨环保,RCHB
301276,嘉曼服饰,JMFS
301277,新天地,XTD
301278,快可电子,KKDZ
301279,金道科技,JDKJ
301280,珠城科技,ZCKJ
301281,科源制药,KYZY
301282,金禄电子,JLDZ
301283,聚胶股份,JJGF
301285,鸿日达,HRD
301286,侨源股份,QYGF
301288,清研环境,QYHJ
301289,国缆检测,GLJC
301290,东星医疗,DXYL
301293,三博脑科,SBNK
301296,新巨丰,XJF
301297,富乐德,FLD
301298,东利机械,DLJX
301299,卓创资讯,ZCZX
301300,远翔新材,YXXC
301301,川宁生物,CNSW
301302,华如科技,HRKJ
301303,真兰仪表,ZLYB
301305,C朗坤,LKHJ
301306,西测测试,XCCS
301307,美利信,MLX
301308,江波龙,JBL
301309,万得凯,WDK
301311,昆船智能,KCZN
301312,智立方,ZLF
301313,凡拓数创,FTSC
301314,科瑞思,KRS
301316,慧博云通,HBYT
301317,鑫磊股份,XLGF
301318,维海德,WHD
301319,唯特偶,WTO
301321,翰博高新,HBGX
301322,绿通科技,LTKJ
301325,曼恩斯特,MEST
301326,捷邦科技,JBKJ
301327,华宝新能,HBXN
301328,维峰电子,WFDZ
301330,熵基科技,SJKJ
301331,恩威医药,EWYY
301332,德尔玛,DEM
301333,诺思格,NSG
301335,天元宠物,TYCW
301336,趣睡科技,QSKJ
301337,亚华电子,YHDZ
301338,凯格精机,KGJJ
301339,通行宝,TXB
301345,涛涛车业,TTCY
301349,信德新材,XDXC
301356,天振股份,TZGF
301357,北方长龙,BFCL
301358,湖南裕能,HNYN
301359,东南电子,DNDZ
301360,荣旗科技,RQKJ
301361,众智科技,ZZKJ
301363,美好医疗,MHYL
301365,矩阵股份,JZGF
301366,一博科技,YBKJ
301367,怡和嘉业,YHJY
301368,丰立智能,FLZN
301369,联动科技,LDKJ
301373,凌玮科技,LWKJ
301377,鼎泰高科,DTGK
301378,通达海,TDH
301379,天山电子,TSDZ
301380,挖金客,WJK
301382,蜂助手,FZS
301386,未来电器,WLDQ
301387,光大同创,GDTC
301388,欣灵电气,XLDQ
301389,隆扬电子,LYDZ
301390,经纬股份,JWGF
301391,卡莱特,KLT
301396,宏景科技,HJKJ
301398,星源卓镁,XYZM
301399,C英特科,YTKJ
301408,华人健康,HRJK
301419,阿莱德,ALD
301428,C世纪恒,SJHT
301429,森泰股份,STGF
301439,泓淋电力,HLDL
399001.XSHE,深证成指,SZCZ
399002.XSHE,深成指R,SCZR
399003.XSHE,成份B指,CFBZ
399004.XSHE,深证100R,SZ100R
399005.XSHE,中小100,ZX100
399006.XSHE,创业板指,CYBZ
399007.XSHE,深证300,SZ300
399008.XSHE,中小300,ZX300
399009.XSHE,深证200,SZ200
399010.XSHE,深证700,SZ700
399011.XSHE,深证1000,SZ1000
399012.XSHE,创业300,CY300
399013.XSHE,深市精选,SSJX
399015.XSHE,深证中小创新指数,ZXCX
399016.XSHE,深证创新指数,SZCX
399017.XSHE,SME创新,SMECX
399018.XSHE,创业板创新指数,CYCX
399030.XSHE,碳科技30,TKJ30
399050.XSHE,创新引擎,CXYQ
399060.XSHE,碳科技60,TKJ60
399088.XSHE,深创100,SC100
399100.XSHE,新指数,XZS
399101.XSHE,中小综指,ZXZZ
399102.XSHE,创业板综合指数,CYBZ
399103.XSHE,乐富指数,LFZS
399106.XSHE,深证综指,SZZZ
399107.XSHE,深证A指,SZAZ
399108.XSHE,深证B指,SZBZ
399231.XSHE,农林指数,NLZS
399232.XSHE,采矿指数,CKZS
399233.XSHE,制造指数,ZZZS
399234.XSHE,水电指数,SDZS
399235.XSHE,建筑指数,JZZS
399236.XSHE,批零指数,PLZS
399237.XSHE,运输指数,YSZS
399238.XSHE,餐饮指数,CYZS
399239.XSHE,IT指数,ITZS
399240.XSHE,金融指数,JRZS
399241.XSHE,地产指数,DCZS
399242.XSHE,商务指数,SWZS
399243.XSHE,科研指数,KYZS
399244.XSHE,公共指数,GGZS
399248.XSHE,文化指数,WHZS
399249.XSHE,综企指数,ZQZS
399269.XSHE,创质量,CZL
399274.XSHE,深新基建,SXJJ
399275.XSHE,创医药,CYY
399276.XSHE,创科技,CKJ
399277.XSHE,公共健康,GGJK
399278.XSHE,长江100,CJ100
399279.XSHE,云科技50,YKJ50
399280.XSHE,生物50,SW50
399281.XSHE,电子50,DZ50
399282.XSHE,大数据50,DSJ50
399283.XSHE,机器人50,JQR50
399284.XSHE,AI 50,AI 50
399285.XSHE,物联网50,WLW50
399286.XSHE,区块链50,QKL50
399289.XSHE,碳中和债,TZHZ
399290.XSHE,深转交债,SZJZ
399291.XSHE,创精选88,CJX88
399292.XSHE,民企发展,MQFZ
399293.XSHE,创业大盘,CYDP
399294.XSHE,中小创Q,ZXCQ
399295.XSHE,创业蓝筹,CYLC
399296.XSHE,创成长,CCC
399298.XSHE,深证中高等级信用债指数,SXZG
399299.XSHE,深证中低等级信用债指数,SXZD
399300.XSHE,沪深300,HS300
399301.XSHE,深信用债,SXYZ
399302.XSHE,深公司债,SGSZ
399303.XSHE,国证2000,GZ2000
399305.XSHE,基金指数,JJZS
399306.XSHE,深证ETF,SZETF
399307.XSHE,深证转债,SZZZ
399310.XSHE,国证50,GZ50
399311.XSHE,国证1000,GZ1000
399312.XSHE,国证300,GZ300
399313.XSHE,巨潮100,JC100
399314.XSHE,巨潮大盘,JCDP
399315.XSHE,巨潮中盘,JCZP
399316.XSHE,巨潮小盘,JCXP
399317.XSHE,国证A指,GZAZ
399318.XSHE,巨潮B股指数,JCBZ
399319.XSHE,资源优势,ZYYS
399320.XSHE,国证服务,GZFW
399321.XSHE,国证红利,GZHL
399322.XSHE,国证治理,GZZL
399324.XSHE,深证红利,SZHL
399326.XSHE,成长40,CZ40
399328.XSHE,深证治理,SZZL
399330.XSHE,深证100,SZ100
399332.XSHE,深证创新(旧),SZCX
399333.XSHE,中小100R,ZX100R
399335.XSHE,深证央企,SZYQ
399337.XSHE,深证民营,SZMY
399339.XSHE,深证科技,SZKJ
399341.XSHE,深证责任,SZZR
399344.XSHE,深证300R,SZ300R
399346.XSHE,深证成长,SZCZ
399348.XSHE,深证价值,SZJZ
399350.XSHE,皖江30,WJ30
399351.XSHE,深报指数,SBZS
399352.XSHE,深报综指,SBZZ
399353.XSHE,国证物流,GZWL
399354.XSHE,分析师指数,FXSZS
399355.XSHE,长三角,ZSJ
399356.XSHE,珠三角,ZSJ
399357.XSHE,环渤海,HBH
399358.XSHE,泰达指数,TDZS
399359.XSHE,国证基建,GZJJ
399360.XSHE,国证装备,GZZB
399361.XSHE,国证商业,GZSY
399362.XSHE,国证民营,GZMY
399363.XSHE,计算机指,JSJZ
399364.XSHE,中金消费,ZJXF
399365.XSHE,国证农业,GZNY
399366.XSHE,国证大宗,GZDZ
399367.XSHE,巨潮地产,JCDC
399368.XSHE,国证军工,GZJG
399369.XSHE,CBN-兴全,CBNXQ
399370.XSHE,国证成长,GZCZ
399371.XSHE,国证价值,GZJZ
399372.XSHE,大盘成长,DPCZ
399373.XSHE,大盘价值,DPJZ
399374.XSHE,中盘成长,ZPCZ
399375.XSHE,中盘价值,ZPJZ
399376.XSHE,小盘成长,XPCZ
399377.XSHE,小盘价值,XPJZ
399378.XSHE,南方低碳,NFDT
399379.XSHE,国证基金,GZJJ
399380.XSHE,国证ETF,GZETF
399381.XSHE,1000能源,1000NY
399382.XSHE,1000材料,1000CL
399383.XSHE,1000工业,1000GY
399384.XSHE,1000可选,1000KX
399385.XSHE,1000消费,1000XF
399386.XSHE,1000医药,1000YY
399387.XSHE,1000金融,1000JR
399388.XSHE,1000信息,1000XX
399389.XSHE,国证通信,GZTX
399390.XSHE,1000公用,1000GY
399391.XSHE,投资时钟,TZSZ
399392.XSHE,国证新兴,GZXX
399393.XSHE,国证地产,GZDC
399394.XSHE,国证医药,GZYY
399395.XSHE,国证有色,GZYS
399396.XSHE,国证食品,GZSP
399397.XSHE,OCT文化,OCTWH
399398.XSHE,绩效指数,JXZS
399399.XSHE,中经GDP,ZJGDP
399400.XSHE,大中盘,DZP
399401.XSHE,中小盘,ZXP
399402.XSHE,周期100,ZQ100
399403.XSHE,防御100,FY100
399404.XSHE,大盘低波,DPDB
399405.XSHE,大盘高贝,DPGB
399406.XSHE,中盘低波,ZPDB
399407.XSHE,中盘高贝,ZPGB
399408.XSHE,小盘低波,XPDB
399409.XSHE,小盘高贝,XPGB
399410.XSHE,苏州率先,SZLX
399411.XSHE,红利100,HL100
399412.XSHE,国证新能,GZXN
399413.XSHE,国证转债,GZZZ
399415.XSHE,I100,I100
399416.XSHE,I300,I300
399417.XSHE,国证新能源汽车指数,XNYC
399418.XSHE,国证国家安全指数,GZGA
399419.XSHE,国证高铁指数,GZGT
399420.XSHE,国证保险证券指数,GZBZ
399423.XSHE,中关村50指数,ZGC50
399427.XSHE,国证德高行专利领先指数,ZLLX
399428.XSHE,国证定向增发指数,GZDZ
399429.XSHE,新丝路指数,XSL
399431.XSHE,国证银行行业指数,GZYH
399432.XSHE,国证汽车与汽车零配件行业指数,GZQC
399433.XSHE,国证交通运输行业指数,GZJY
399434.XSHE,国证传媒行业指数,GZCM
399435.XSHE,国证农牧渔产品行业指数,GZNM
399436.XSHE,国证煤炭行业指数,GZMT
399437.XSHE,国证证券行业指数,GZZQ
399438.XSHE,国证电力公用事业行业指数,GZDL
399439.XSHE,国证石油天然气行业指数,GZYQ
399440.XSHE,国证黑色金属行业指数,GZGT
399441.XSHE,国证生物医药指数,SWYY
399481.XSHE,企债指数,QZZS
399550.XSHE,央视50,YS50
399551.XSHE,央视创新,YSCX
399552.XSHE,央视成长,YSCZ
399553.XSHE,央视回报,YSHB
399554.XSHE,央视治理,YSZL
399555.XSHE,央视责任,YSZR
399556.XSHE,央视生态,YSST
399557.XSHE,央视文化,YSWH
399602.XSHE,中小成长,ZXCZ
399604.XSHE,中小价值,ZXJZ
399606.XSHE,创业板R,CYBR
399608.XSHE,科技100,KJ100
399610.XSHE,TMT50,TMT50
399611.XSHE,中创100R,ZC100R
399612.XSHE,中创100,ZC100
399613.XSHE,深证能源,SZNY
399614.XSHE,深证材料,SZCL
399615.XSHE,深证工业,SZGY
399616.XSHE,深证可选,SZKX
399617.XSHE,深证消费,SZXF
399618.XSHE,深证医药,SZYY
399619.XSHE,深证金融,SZJR
399620.XSHE,深证信息,SZXX
399621.XSHE,深证电信,SZDX
399622.XSHE,深证公用,SZGY
399623.XSHE,中小基础,ZXJC
399624.XSHE,中创400,ZC400
399625.XSHE,中创500,ZC500
399626.XSHE,中创成长,ZCCZ
399627.XSHE,中创价值,ZCJZ
399628.XSHE,700成长,700CZ
399629.XSHE,700价值,700JZ
399630.XSHE,1000成长,1000CZ
399631.XSHE,1000价值,1000JZ
399632.XSHE,深100EW,S100EW
399633.XSHE,深300EW,S300EW
399634.XSHE,中小等权,ZXDQ
399635.XSHE,创业板EW,CYBEW
399636.XSHE,深证装备,SZZB
399637.XSHE,深证地产,SZDC
399638.XSHE,深证环保,SZHB
399639.XSHE,深证大宗,SZDZ
399640.XSHE,创业基础,CYJC
399641.XSHE,深证新兴,SZXX
399642.XSHE,中小新兴,ZXXX
399643.XSHE,创业新兴,CYXX
399644.XSHE,深证时钟,SZSZ
399645.XSHE,100低波,100DB
399646.XSHE,深消费50,SXF50
399647.XSHE,深医药50,SYY50
399648.XSHE,深证GDP,SZGDP
399649.XSHE,中小红利,ZXHL
399650.XSHE,中小治理,ZXZL
399651.XSHE,中小责任,ZXZR
399652.XSHE,中创高新,ZCGX
399653.XSHE,深证龙头,SZLT
399654.XSHE,深证文化,SZWH
399655.XSHE,深证绩效,SZJX
399656.XSHE,100绩效,100JX
399657.XSHE,300绩效,300JX
399658.XSHE,中小绩效,ZXJX
399659.XSHE,深成指EW,SCZEW
399660.XSHE,中创EW,ZCEW
399661.XSHE,深证低波,SZDB
399662.XSHE,深证高贝,SZGB
399663.XSHE,中小低波,ZXDB
399664.XSHE,中小高贝,ZXGB
399665.XSHE,中创低波,ZCDB
399666.XSHE,中创高贝,ZCGB
399667.XSHE,创业板G,CYBG
399668.XSHE,创业板V,CYBV
399669.XSHE,深证农业,SZNY
399670.XSHE,深周期50,SZQ50
399671.XSHE,深防御50,SFY50
399672.XSHE,深红利50,SHL50
399673.XSHE,创业板50,CYB50
399674.XSHE,深A医药卫生指数,SAYY
399675.XSHE,深A软件与互联网指数,SHLW
399676.XSHE,深A医药卫生等权指数,SYYEW
399677.XSHE,深A软件与互联网等权指数,SHLEW
399678.XSHE,深证次新股指数,SCXG
399679.XSHE,深证200指数,SZ200
399680.XSHE,深成能源行业指数,SCNY
399681.XSHE,深成原材料行业指数,SCCL
399682.XSHE,深成工业行业指数,SCGY
399683.XSHE,深成可选消费行业指数,SCKX
399684.XSHE,深成主要消费行业指数,SCXF
399685.XSHE,深成医药卫生行业指数,SCYY
399686.XSHE,深成金融地产行业指数,SCJR
399687.XSHE,深成信息技术行业指数,SCXX
399688.XSHE,深成电信业务行业指数,SCDX
399689.XSHE,深成公用事业行业指数,SCGY
399690.XSHE,中小专利,ZXZL
399691.XSHE,深证创业板专利领先指数,CYZL
399692.XSHE,创业300低波动率指数,CYDB
399693.XSHE,安防产业,AFCY
399694.XSHE,创业高贝,CYGB
399695.XSHE,深证节能环保指数,SZJN
399696.XSHE,深证创投,SZCT
399697.XSHE,中关村60,ZGC60
399698.XSHE,深证优势成长,YSCZ
399699.XSHE,金融科技,JRKJ
399701.XSHE,深证F60,SZF60
399702.XSHE,深证F120,SZF120
399703.XSHE,深证F200,SZF200
399704.XSHE,深证上游,SZSY
399705.XSHE,深证中游,SZZY
399706.XSHE,深证下游,SZXY
399707.XSHE,中证申万证券行业指数,CSSWZQ
399802.XSHE,500深市,500SS
399803.XSHE,中证工业4.0指数,GY4.0
399804.XSHE,中证体育产业指数,ZZTY
399805.XSHE,中证互联网金融指数,HLJR
399806.XSHE,中证环境治理指数,HJZL
399807.XSHE,中证高铁产业指数,GTCY
399808.XSHE,中证新能源指数,ZZXN
399809.XSHE,中证方正富邦保险主题指数,BXZT
399810.XSHE,中证申万传媒行业投资指数,CSSWCM
399811.XSHE,中证申万电子行业投资指数,CSSWDZ
399812.XSHE,中证养老产业指数,YLCY
399813.XSHE,中证国防安全指数,ZZGA
399814.XSHE,中证大农业指数,DNY
399817.XSHE,中证阿拉善生态主题100指数,ST100
399901.XSHE,中证南方小康产业指数,XKZS
399902.XSHE,中证流通指数,ZZLT
399903.XSHE,中证100指数,ZZ100
399904.XSHE,中证中盘200指数,ZZ200
399905.XSHE,中证500,ZZ500
399906.XSHE,中证800指数,ZZ800
399907.XSHE,中证中小盘700指数,ZZ700
399908.XSHE,沪深300能源指数,300NY
399909.XSHE,沪深300原材料指数,300CL
399910.XSHE,沪深300工业指数,300GY
399911.XSHE,沪深300可选消费指数,300KX
399912.XSHE,沪深300主要消费指数,300XF
399913.XSHE,沪深300医药卫生指数,300YY
399914.XSHE,沪深300金融地产指数,300JR
399915.XSHE,沪深300信息技术指数,300XX
399916.XSHE,沪深300电信业务指数,300DX
399917.XSHE,沪深300公用事业指数,300GY
399918.XSHE,沪深300成长指数,300CZ
399919.XSHE,沪深300价值指数,300JZ
399920.XSHE,沪深300相对成长指数,300RCZ
399922.XSHE,中证红利指数,ZZHL
399923.XSHE,公司债,GSZ
399925.XSHE,中证锐联基本面50指数,JBM50
399926.XSHE,中证中央企业综合指数,ZZYQ
399927.XSHE,中证中央企业100指数,YQ100
399928.XSHE,中证能源指数,ZZNY
399929.XSHE,中证原材料指数,ZZCL
399930.XSHE,中证工业指数,ZZGY
399931.XSHE,中证可选消费指数,ZZKX
399932.XSHE,中证主要消费指数,ZZXF
399933.XSHE,中证医药卫生指数,ZZYY
399934.XSHE,中证金融地产指数,ZZJR
399935.XSHE,中证信息技术指数,ZZXX
399936.XSHE,中证电信业务指数,ZZDX
399937.XSHE,中证公用事业指数,ZZGY
399938.XSHE,中证民营企业综合指数,ZZMQ
399939.XSHE,中证民营企业200指数,MQ200
399941.XSHE,中证内地新能源主题指数,XNY
399942.XSHE,中证内地消费主题指数,NDXF
399943.XSHE,中证内地基建主题指数,NDJJ
399944.XSHE,中证内地资源主题指数,NDZY
399945.XSHE,中证内地运输主题指数,NDYS
399946.XSHE,中证内地金融主题指数,NDJR
399947.XSHE,中证内地银行主题指数,NDYH
399948.XSHE,中证内地地产主题指数,NDDC
399949.XSHE,中证内地农业主题指数,NDNY
399950.XSHE,沪深300基建主题指数,300JJ
399951.XSHE,沪深300银行指数,300YH
399952.XSHE,沪深300地产指数,300DC
399953.XSHE,中证地方国有企业综合指数,ZZDQ
399954.XSHE,中证地方国有企业100指数,DQ100
399955.XSHE,中证国有企业综合指数,ZZGQ
399956.XSHE,中证国有企业200指数,GQ200
399957.XSHE,沪深300运输指数,300YS
399958.XSHE,中证创业成长指数,CYCZ
399959.XSHE,军工指数,JGZS
399960.XSHE,中证龙头企业指数,ZZLT
399961.XSHE,中证上游资源产业指数,ZZSY
399962.XSHE,中证中游制造产业指数,ZZZY
399963.XSHE,中证下游消费与服务产业指数,ZZXY
399964.XSHE,中证新兴产业指数,ZZXX
399965.XSHE,800地产,800DC
399966.XSHE,800非银,800FY
399967.XSHE,中证军工,ZZJG
399968.XSHE,沪深300周期行业指数,300ZQ
399969.XSHE,沪深300非周期行业指数,300FZ
399970.XSHE,中证移动互联网指数,YDHL
399971.XSHE,中证传媒指数,ZZCM
399972.XSHE,300深市,300SS
399973.XSHE,中证国防指数,ZZGF
399974.XSHE,中证国有企业改革指数,GQGG
399975.XSHE,中证全指证券公司指数(四级行业),ZQGS
399976.XSHE,中证新能源汽车指数,XNYC
399977.XSHE,中证内地低碳经济主题指数,NDDT
399978.XSHE,中证医药100指数,YY100
399979.XSHE,中证大宗商品股票指数,DZSP
399980.XSHE,中证超级大盘指数,ZZCD
399981.XSHE,沪深300行业分层等权重指数,300FC
399982.XSHE,中证500等权重指数,500DQ
399983.XSHE,沪深300地产等权重指数,DCDQ
399985.XSHE,中证全指指数,ZZQZ
399986.XSHE,中证银行指数,ZZYH
399987.XSHE,中证酒指数,ZZJ
399989.XSHE,中证医疗指数,ZZYL
399990.XSHE,中证煤炭等权指数,MTDQ
399991.XSHE,中证一带一路主题指数,YDYL
399992.XSHE,中证万得并购重组指数,CSWDBG
399993.XSHE,中证万得生物科技指数,CSWDSK
399994.XSHE,中证信息安全主题指数,XXAQ
399995.XSHE,中证基建工程指数,JJGC
399996.XSHE,中证智能家居指数,ZNJJ
399997.XSHE,中证白酒指数,ZZBJ
399998.XSHE,中证煤炭指数,ZZMT
430047,诺思兰德,NSLD
430090,同辉信息,THXX
430139,华岭股份,HLGF
430198,微创光电,WCGD
430300,辰光医疗,CGYL
430418,苏轴股份,SZGF
430425,乐创技术,LCJS
430476,海能技术,HNJS
430478,峆一药业,HYYY
430489,佳先股份,JXGF
430510,丰光精密,FGJM
430556,雅达股份,YDGF
430564,天润科技,TRKJ
430685,新芝生物,XZSW
430718,合肥高科,HFGK
600000,浦发银行,PFYH
600004,白云机场,BYJC
600006,东风汽车,DFQC
600007,中国国贸,ZGGM
600008,首创环保,SCHB
600009,上海机场,SHJC
600010,包钢股份,BGGF
600011,华能国际,HNGJ
600012,皖通高速,WTGS
600015,华夏银行,HXYH
600016,民生银行,MSYH
600017,日照港,RZG
600018,上港集团,SGJT
600019,宝钢股份,BGGF
600020,中原高速,ZYGS
600021,上海电力,SHDL
600022,山东钢铁,SDGT
600023,浙能电力,ZNDL
600025,华能水电,HNSD
600026,中远海能,ZYHN
600027,华电国际,HDGJ
600028,中国石化,ZGSH
600029,南方航空,NFHK
600030,中信证券,ZXZQ
600031,三一重工,SYZG
600032,浙江新能,ZJXN
600033,福建高速,FJGS
600035,楚天高速,CTGS
600036,招商银行,ZSYH
600037,歌华有线,GHYX
600038,中直股份,ZZGF
600039,四川路桥,SCLQ
600048,保利发展,BLFZ
600050,中国联通,ZGLT
600051,宁波联合,NBLH
600052,东望时代,DWSD
600053,九鼎投资,JDTZ
600054,黄山旅游,HSLY
600055,万东医疗,WDYL
600056,中国医药,ZGYY
600057,厦门象屿,XMXY
600058,五矿发展,WKFZ
600059,古越龙山,GYLS
600060,海信视像,HXSX
600061,国投资本,GTZB
600062,华润双鹤,HRSH
600063,皖维高新,WWGX
600064,南京高科,NJGK
600066,宇通客车,YTKC
600067,冠城大通,GCDT
600070,ST富润,STFR
600071,凤凰光学,FHGX
600072,中船科技,ZCKJ
600073,上海梅林,SHML
600075,新疆天业,XJTY
600076,康欣新材,KXXC
600077,*ST宋都,STSD
600078,ST澄星,STCX
600079,人福医药,RFYY
600080,金花股份,JHGF
600081,东风科技,DFKJ
600082,海泰发展,HTFZ
600083,博信股份,BXGF
600084,中葡股份,ZPGF
600085,同仁堂,TRT
600088,中视传媒,ZSCM
600089,特变电工,TBDG
600094,大名城,DMC
600095,湘财股份,XCGF
600096,云天化,YTH
600097,开创国际,KCGJ
600098,广州发展,GZFZ
600099,林海股份,LHGF
600100,同方股份,TFGF
600101,明星电力,MXDL
600103,青山纸业,QSZY
600104,上汽集团,SQJT
600105,永鼎股份,YDGF
600106,重庆路桥,CQLQ
600107,美尔雅,MEY
600108,亚盛集团,YSJT
600109,国金证券,GJZQ
600110,诺德股份,NDGF
600111,北方稀土,BFXT
600112,ST天成,STTC
600113,浙江东日,ZJDR
600114,东睦股份,DMGF
600115,中国东航,ZGDH
600116,三峡水利,SXSL
600117,*ST西钢,STXG
600118,中国卫星,ZGWX
600119,长江投资,CJTZ
600120,浙江东方,ZJDF
600121,郑州煤电,ZZMD
600122,*ST宏图,STHT
600123,兰花科创,LHKC
600125,铁龙物流,TLWL
600126,杭钢股份,HGGF
600127,金健米业,JJMY
600128,弘业股份,HYGF
600129,太极集团,TJJT
600130,波导股份,BDGF
600131,国网信通,GWXT
600132,重庆啤酒,CQPJ
600133,东湖高新,DHGX
600135,乐凯胶片,LKJP
600136,*ST明诚,STMC
600137,浪莎股份,LSGF
600138,中青旅,ZQL
600141,兴发集团,XFJT
600143,金发科技,JFKJ
600148,长春一东,CCYD
600149,廊坊发展,LFFZ
600150,中国船舶,ZGCB
600151,航天机电,HTJD
600152,维科技术,WKJS
600153,建发股份,JFGF
600155,华创云信,HCYX
600156,华升股份,HSGF
600157,永泰能源,YTNY
600158,中体产业,ZTCY
600159,大龙地产,DLDC
600160,巨化股份,JHGF
600161,天坛生物,TTSW
600162,香江控股,XJKG
600163,中闽能源,ZMNY
600165,宁科生物,NKSW
600166,福田汽车,FTQC
600167,联美控股,LMKG
600168,武汉控股,WHKG
600169,太原重工,TYZG
600170,上海建工,SHJG
600171,上海贝岭,SHBL
600172,黄河旋风,HHXF
600173,卧龙地产,WLDC
600176,中国巨石,ZGJS
600177,雅戈尔,YGE
600178,东安动力,DADL
600179,安通控股,ATKG
600180,瑞茂通,RMT
600182,S佳通,SJT
600183,生益科技,SYKJ
600184,光电股份,GDGF
600185,格力地产,GLDC
600186,莲花健康,LHJK
600187,国中水务,GZSW
600188,兖矿能源,YKNY
600189,泉阳泉,QYQ
600190,锦州港,JZG
600191,华资实业,HZSY
600192,长城电工,CCDG
600193,创兴资源,CXZY
600195,中牧股份,ZMGF
600196,复星医药,FXYY
600197,伊力特,YLT
600198,大唐电信,DTDX
600199,金种子酒,JZZJ
600200,江苏吴中,JSWZ
600201,生物股份,SWGF
600202,哈空调,HKT
600203,福日电子,FRDZ
600206,有研新材,YYXC
600207,安彩高科,ACGK
600208,新湖中宝,XHZB
600210,紫江企业,ZJQY
600211,西藏药业,XZYY
600212,绿能慧充,LNHC
600213,亚星客车,YXKC
600215,派斯林,PSL
600216,浙江医药,ZJYY
600217,中再资环,ZZZH
600218,全柴动力,QCDL
600219,南山铝业,NSLY
600220,江苏阳光,JSYG
600221,海航控股,HHKG
600222,太龙药业,TLYY
600223,福瑞达,FRD
600225,卓朗科技,ZLKJ
600226,瀚叶股份,HYGF
600227,圣济堂,SJT
600228,返利科技,FLKJ
600229,城市传媒,CSCM
600230,沧州大化,CZDH
600231,凌钢股份,LGGF
600232,金鹰股份,JYGF
600233,圆通速递,YTSD
600234,科新发展,KXFZ
600235,民丰特纸,MFTZ
600236,桂冠电力,GGDL
600237,铜峰电子,TFDZ
600238,海南椰岛,HNYD
600239,云南城投,YNCT
600241,ST时万,STSW
600242,*ST中昌,STZC
600243,青海华鼎,QHHD
600246,万通发展,WTFZ
600248,陕西建工,SXJG
600249,两面针,LMZ
600250,南纺股份,NFGF
600251,冠农股份,GNGF
600252,中恒集团,ZHJT
600255,鑫科材料,XKCL
600256,广汇能源,GHNY
600257,大湖股份,DHGF
600258,首旅酒店,SLJD
600259,广晟有色,GSYS
600261,阳光照明,YGZM
600262,北方股份,BFGF
600265,ST景谷,STJG
600266,城建发展,CJFZ
600267,海正药业,HZYY
600268,国电南自,GDNZ
600269,赣粤高速,GYGS
600271,航天信息,HTXX
600272,开开实业,KKSY
600273,嘉化能源,JHNY
600276,恒瑞医药,HRYY
600277,亿利洁能,YLJN
600278,东方创业,DFCY
