,symbol,name,abbreviation,ts_code,area,industry,list_date
2231,300182,捷成股份,jcgf,300182.SZ,北京,影视音像,20110222
2232,603396,金辰股份,jcgf,603396.SH,辽宁,专用机械,20171018
2233,688099,晶晨股份,jcgf,688099.SH,上海,半导体,20190808
2234,600860,京城股份,jcgf,600860.SH,北京,专用机械,19940506
2235,300877,金春股份,jcgf,300877.SZ,安徽,纺织,20200824
2236,603535,嘉诚国际,jcgj,603535.SH,广东,仓储物流,20170808
2237,002530,金财互联,jchl,002530.SZ,江苏,软件服务,20101231
2238,603680,今创集团,jcjt,603680.SH,江苏,运输设备,20180227
2239,301106,骏成科技,jckj,301106.SZ,江苏,元器件,20220128
2240,833533,骏创科技,jckj,833533.BJ,,,20220524
2241,603583,捷昌驱动,jcqd,603583.SH,浙江,电气设备,20180921
2242,300264,佳创视讯,jcsx,300264.SZ,深圳,软件服务,20110916
2243,603979,金诚信,jcx,603979.SH,北京,建筑工程,20150630
2244,399316,巨潮小盘,jcxp,,,,
2245,600566,济川药业,jcyy,600566.SH,湖北,中成药,20010822
2246,300233,金城医药,jcyy,300233.SZ,山东,化学制药,20110622
2247,688291,金橙子,jcz,688291.SH,北京,专用机械,20221026
2248,301248,杰创智能,jczn,301248.SZ,广东,软件服务,20220420
2249,399315,巨潮中盘,jczp,,,,
2250,600530,交大昂立,jdal,600530.SH,上海,医疗保健,20010702
2251,000725,京东方A,jdfa,000725.SZ,北京,元器件,20010112
2252,600577,精达股份,jdgf,600577.SH,安徽,电气设备,20020911
2253,000875,吉电股份,jdgf,000875.SZ,吉林,火力发电,20020926
2254,002865,钧达股份,jdgf,002865.SZ,海南,电气设备,20170425
2255,000922,佳电股份,jdgf,000922.SZ,黑龙江,电气设备,19990618
2256,300411,金盾股份,jdgf,300411.SZ,浙江,专用机械,20141231
2257,BK0849,京东金融,jdjr,,,,
2258,600383,金地集团,jdjt,600383.SH,深圳,全国地产,20010412
2259,688670,金迪克,jdk,688670.SH,江苏,生物制药,20210802
2260,301279,金道科技,jdkj,301279.SZ,浙江,机械基件,20220413
2261,002315,焦点科技,jdkj,002315.SZ,江苏,互联网,20091209
2262,300258,精锻科技,jdkj,300258.SZ,江苏,汽车配件,20110826
2263,600728,佳都科技,jdkj,600728.SH,广东,软件服务,19960716
2264,300829,金丹科技,jdkj,300829.SZ,河南,食品,20200422
2265,688057,金达莱,jdl,688057.SH,江西,环境保护,20201111
2266,300851,交大思诺,jdsn,300851.SZ,北京,运输设备,20200717
2267,000401,冀东水泥,jdsn,000401.SZ,河北,水泥,19960614
2268,603387,基蛋生物,jdsw,603387.SH,江苏,医疗保健,20170717
2269,300597,吉大通信,jdtx,300597.SZ,吉林,通信设备,20170123
2270,600053,九鼎投资,jdtz,600053.SH,江西,多元金融,19970418
2271,002626,金达威,jdw,002626.SZ,福建,医疗保健,20111028
2272,BK0456,家电行业,jdxy,,,,
2273,000856,冀东装备,jdzb,000856.SZ,河北,专用机械,19980813
2274,003029,吉大正元,jdzy,003029.SZ,吉林,软件服务,20201224
2275,300705,九典制药,jdzy,300705.SZ,湖南,化学制药,20171010
2276,300668,杰恩设计,jesj,300668.SZ,深圳,装修装饰,20170619
2277,300666,江丰电子,jfdz,300666.SZ,浙江,半导体,20170615
2278,300303,聚飞光电,jfgd,300303.SZ,深圳,半导体,20120319
2279,603997,继峰股份,jfgf,603997.SH,浙江,汽车配件,20150302
2280,600153,建发股份,jfgf,600153.SH,福建,仓储物流,19980616
2281,603909,建发合诚,jfhc,603909.SH,福建,建筑工程,20160628
2282,001210,金房节能,jfjn,001210.SZ,北京,供气供热,20210729
2283,300128,锦富技术,jfjs,300128.SZ,江苏,元器件,20101013
2284,600668,尖峰集团,jfjt,600668.SH,浙江,水泥,19930728
2285,300559,佳发教育,jfjy,300559.SZ,四川,软件服务,20161101
2286,600616,金枫酒业,jfjy,600616.SH,上海,红黄酒,19920929
2287,002863,今飞凯达,jfkd,002863.SZ,浙江,汽车配件,20170418
2288,300022,吉峰科技,jfkj,300022.SZ,四川,农用机械,20091030
2289,600143,金发科技,jfkj,600143.SH,广东,塑料,20040623
2290,003018,金富科技,jfkj,003018.SZ,广东,塑料,20201106
2291,603005,晶方科技,jfkj,603005.SH,江苏,半导体,20140210
2292,002202,金风科技,jfkj,002202.SZ,新疆,电气设备,20071226
2293,002762,金发拉比,jflb,002762.SZ,广东,服饰,20150610
2294,688368,晶丰明源,jfmy,688368.SH,上海,半导体,20191014
2295,605090,九丰能源,jfny,605090.SH,江西,供气供热,20210525
2296,300529,健帆生物,jfsw,300529.SZ,广东,医疗保健,20160802
2297,000908,景峰医药,jfyy,000908.SZ,湖南,化学制药,19990203
2298,BK0490,军工,jg,,,,
2299,688517,金冠电气,jgdq,688517.SH,河南,电气设备,20210618
2300,300510,金冠股份,jggf,300510.SZ,吉林,电气设备,20160506
2301,002488,金固股份,jggf,002488.SZ,浙江,汽车配件,20101021
2302,300093,金刚光伏,jggf,300093.SZ,甘肃,玻璃,20100708
2303,600496,精工钢构,jggg,600496.SH,安徽,钢加工,20020605
2304,600307,酒钢宏兴,jghx,600307.SH,甘肃,普钢,20001220
2305,000799,酒鬼酒,jgj,000799.SZ,湖南,白酒,19970718
2306,836720,吉冈精密,jgjm,836720.BJ,,,20211124
2307,002006,精功科技,jgkj,002006.SZ,浙江,专用机械,20040625
2308,688167,炬光科技,jgkj,688167.SH,陕西,半导体,20211224
2309,300203,聚光科技,jgkj,300203.SZ,浙江,环境保护,20110415
2310,BK1002,激光雷达,jgld,,,,
2311,300958,建工修复,jgxf,300958.SZ,北京,环境保护,20210329
2312,002716,金贵银业,jgyy,002716.SZ,湖南,小金属,20140128
2313,BK0552,机构重仓,jgzc,,,,
2314,399959,军工指数,jgzs,,,,
2315,688503,聚和材料,jhcl,688503.SH,江苏,电气设备,20221209
2316,603617,君禾股份,jhgf,603617.SH,浙江,机械基件,20170703
2317,600080,金花股份,jhgf,600080.SH,陕西,中成药,19970612
2318,603182,嘉华股份,jhgf,603182.SH,山东,食品,20220909
2319,600160,巨化股份,jhgf,600160.SH,浙江,化工原料,19980626
2320,603132,金徽股份,jhgf,603132.SH,甘肃,铅锌,20220222
2321,002803,吉宏股份,jhgf,002803.SZ,福建,互联网,20160712
2322,002484,江海股份,jhgf,002484.SZ,江苏,元器件,20100929
2323,603311,金海高科,jhgk,603311.SH,浙江,家用电器,20150518
2324,689009,九号公司-WD,jhgs,689009.SH,北京,摩托车,20201029
2325,601816,京沪高铁,jhgt,601816.SH,北京,铁路,20200116
2326,603919,金徽酒,jhj,603919.SH,甘肃,白酒,20160310
2327,603607,京华激光,jhjg,603607.SH,浙江,造纸,20171025
2328,300955,嘉亨家化,jhjh,300955.SZ,福建,日用化工,20210324
2329,601886,江河集团,jhjt,601886.SH,北京,装修装饰,20110818
2330,603980,吉华集团,jhjt,603980.SH,浙江,染料涂料,20170615
2331,601718,际华集团,jhjt,601718.SH,北京,服饰,20100816
2332,603518,锦泓集团,jhjt,603518.SH,江苏,服饰,20141203
2333,603206,嘉环科技,jhkj,603206.SH,江苏,软件服务,20220506
2334,300360,炬华科技,jhkj,300360.SZ,浙江,电器仪表,20140121
2335,872392,佳合科技,jhkj,872392.BJ,,,20221230
2336,688051,佳华科技,jhkj,688051.SH,北京,软件服务,20200320
2337,603199,九华旅游,jhly,603199.SH,安徽,旅游景点,20150326
2338,688246,嘉和美康,jhmk,688246.SH,北京,软件服务,20211214
2339,600273,嘉化能源,jhny,600273.SH,浙江,化工原料,20030627
2340,600418,江淮汽车,jhqc,600418.SH,安徽,汽车整车,20010824
2341,688106,金宏气体,jhqt,688106.SH,江苏,化工原料,20200616
2342,605166,聚合顺,jhs,605166.SH,浙江,化纤,20200618
2343,603922,金鸿顺,jhs,603922.SH,江苏,汽车配件,20171023
2344,603682,锦和商管,jhsg,603682.SH,上海,房产服务,20200421
2345,605300,佳禾食品,jhsp,605300.SH,江苏,乳制品,20210430
2346,002688,金河生物,jhsw,002688.SZ,内蒙,农业综合,20120713
2347,002597,金禾实业,jhsy,002597.SZ,安徽,食品,20110707
2348,688141,杰华特,jht,688141.SH,浙江,半导体,20221223
2349,603061,金海通,jht,603061.SH,天津,半导体,20230303
2350,688130,晶华微,jhw,688130.SH,浙江,半导体,20220729
2351,603078,江化微,jhw,603078.SH,江苏,半导体,20170410
2352,603683,晶华新材,jhxc,603683.SH,上海,化工原料,20171020
2353,603281,江瀚新材,jhxc,603281.SH,湖北,化工原料,20230131
2354,605186,健麾信息,jhxx,605186.SH,上海,医疗保健,20201222
2355,872925,锦好医疗,jhyl,872925.BJ,,,20211025
2356,688586,江航装备,jhzb,688586.SH,安徽,航空,20200731
2357,300793,佳禾智能,jhzn,300793.SZ,广东,IT设备,20191018
2358,002349,精华制药,jhzy,002349.SZ,江苏,中成药,20100203
2359,688280,精进电动-UW,jjdd,688280.SH,北京,汽车配件,20211027
2360,399995,中证基建工程指数,jjgc,,,,
2361,002191,劲嘉股份,jjgf,002191.SZ,深圳,广告包装,20071205
2362,301283,聚胶股份,jjgf,301283.SZ,广东,日用化工,20220902
2363,603815,交建股份,jjgf,603815.SH,安徽,建筑工程,20191021
2364,300798,锦鸡股份,jjgf,300798.SZ,江苏,染料涂料,20191122
2365,BK0684,京津冀,jjj,,,,
2366,600754,锦江酒店,jjjd,600754.SH,上海,酒店餐饮,19961011
2367,600586,金晶科技,jjkj,600586.SH,山东,玻璃,20020815
2368,600127,金健米业,jjmy,600127.SH,湖南,农业综合,19980506
2369,BK0909,降解塑料,jjsl,,,,
2370,002650,加加食品,jjsp,002650.SZ,湖南,食品,20120106
2371,300474,景嘉微,jjw,300474.SZ,湖南,元器件,20160331
2372,300724,捷佳伟创,jjwc,300724.SZ,深圳,专用机械,20180810
2373,300623,捷捷微电,jjwd,300623.SZ,江苏,半导体,20170314
2374,300819,聚杰微纤,jjwx,300819.SZ,江苏,纺织,20200312
2375,603708,家家悦,jjy,603708.SH,山东,超市连锁,20161213
2376,603279,景津装备,jjzb,603279.SH,山东,环境保护,20190729
2377,BK0536,基金重仓,jjzc,,,,
2378,000048,京基智农,jjzn,000048.SZ,深圳,区域地产,19941101
2379,399305,基金指数,jjzs,,,,
2380,sh.000011,基金指数,jjzs,,,,
2381,600650,锦江在线,jjzx,600650.SH,上海,公共交通,19930607
2382,BK0850,进口博览,jkbl,,,,
2383,000918,嘉凯城,jkc,000918.SZ,浙江,全国地产,19990720
2384,000767,晋控电力,jkdl,000767.SZ,山西,火力发电,19970609
2385,002691,冀凯股份,jkgf,002691.SZ,河北,专用机械,20120731
2386,000656,金科股份,jkgf,000656.SZ,重庆,全国地产,19961128
2387,603337,杰克股份,jkgf,603337.SH,浙江,纺织机械,20170119
2388,301115,建科股份,jkgf,301115.SZ,江苏,建筑工程,20220831
2389,688466,金科环境,jkhj,688466.SH,北京,环境保护,20200508
2390,300823,建科机械,jkjx,300823.SZ,天津,专用机械,20200319
2391,601778,晶科科技,jkkj,601778.SH,江西,新型电力,20200519
2392,688015,交控科技,jkkj,688015.SH,北京,运输设备,20190722
2393,688356,键凯科技,jkkj,688356.SH,北京,化学制药,20200826
2394,601001,晋控煤业,jkmy,601001.SH,山西,煤炭开采,20060623
2395,688223,晶科能源,jkny,688223.SH,江西,电气设备,20220126
2396,600821,金开新能,jkxn,600821.SH,天津,新型电力,19940128
2397,600380,健康元,jky,600380.SH,深圳,化学制药,20010608
2398,300675,建科院,jky,300675.SZ,深圳,建筑工程,20170719
2399,830879,基康仪器,jkyq,830879.BJ,,,20221220
2400,BK0719,健康中国,jkzg,,,,
2401,300349,金卡智能,jkzn,300349.SZ,浙江,电器仪表,20120817
2402,000623,吉林敖东,jlad,000623.SZ,吉林,中成药,19961028
2403,BK0148,吉林板块,jlbk,,,,
2404,300589,江龙船艇,jlct,300589.SZ,广东,船舶,20170113
2405,600355,精伦电子,jldz,600355.SH,湖北,元器件,20020613
2406,301282,金禄电子,jldz,301282.SZ,广东,元器件,20220826
2407,601007,金陵饭店,jlfd,601007.SH,江苏,酒店餐饮,20070406
2408,000712,锦龙股份,jlgf,000712.SZ,广东,证券,19970415
2409,300808,久量股份,jlgf,300808.SZ,广东,家用电器,20191129
2410,300443,金雷股份,jlgf,300443.SZ,山东,电气设备,20150422
2411,002495,佳隆股份,jlgf,002495.SZ,广东,食品,20101102
2412,601518,吉林高速,jlgs,601518.SH,吉林,路桥,20100319
2413,300069,金利华电,jlhd,300069.SZ,山西,电气设备,20100421
2414,001230,劲旅环境,jlhj,001230.SZ,安徽,环境保护,20220715
2415,000420,吉林化纤,jlhx,000420.SZ,吉林,化纤,19960802
2416,002486,嘉麟杰,jlj,002486.SZ,上海,服饰,20101015
2417,300032,金龙机电,jljd,300032.SZ,浙江,元器件,20091225
2418,603408,建霖家居,jljj,603408.SH,福建,家居用品,20200730
2419,000505,京粮控股,jlkg,000505.SZ,海南,食品,19921221
2420,688609,九联科技,jlkj,688609.SH,广东,家用电器,20210323
2421,000711,京蓝科技,jlkj,000711.SZ,黑龙江,环境保护,19970411
2422,300763,锦浪科技,jlkj,300763.SZ,浙江,电气设备,20190319
2423,873305,九菱科技,jlkj,873305.BJ,,,20221221
2424,301193,家联科技,jlkj,301193.SZ,浙江,家居用品,20211209
2425,000655,金岭矿业,jlky,000655.SZ,山东,普钢,19961128
2426,000550,江铃汽车,jlqc,000550.SZ,江西,汽车整车,19931201
2427,600686,金龙汽车,jlqc,600686.SH,福建,汽车整车,19931108
2428,002342,巨力索具,jlsj,002342.SZ,河北,机械基件,20100126
2429,300225,金力泰,jlt,300225.SZ,上海,染料涂料,20110531
2430,603912,佳力图,jlt,603912.SH,江苏,专用机械,20171101
2431,002318,久立特材,jltc,002318.SZ,浙江,特种钢,20091211
2432,836077,吉林碳谷,jltg,836077.BJ,,,20210831
2433,300651,金陵体育,jlty,300651.SZ,江苏,文教休闲,20170509
2434,002247,聚力文化,jlwh,002247.SZ,浙江,其他建材,20080612
2435,002791,坚朗五金,jlwj,002791.SZ,广东,其他建材,20160329
2436,688357,建龙微纳,jlwn,688357.SH,河南,化工原料,20191204
2437,002882,金龙羽,jly,002882.SZ,深圳,电气设备,20170717
2438,300999,金龙鱼,jly,300999.SZ,上海,食品,20201015
2439,300748,金力永磁,jlyc,300748.SZ,江西,矿物制品,20180921
2440,000919,金陵药业,jlyy,000919.SZ,江苏,化学制药,19991118
2441,002031,巨轮智能,jlzn,002031.SZ,广东,汽车配件,20040816
2442,002969,嘉美包装,jmbz,002969.SZ,安徽,广告包装,20191202
2443,301276,嘉曼服饰,jmfs,301276.SZ,北京,服饰,20220909
2444,601958,金钼股份,jmgf,601958.SH,陕西,小金属,20080417
2445,300281,金明精机,jmjj,300281.SZ,广东,专用机械,20111229
2446,600976,健民集团,jmjt,600976.SH,湖北,中成药,20040419
2447,002859,洁美科技,jmkj,002859.SZ,浙江,元器件,20170407
2448,688696,极米科技,jmkj,688696.SH,四川,家用电器,20210303
2449,300334,津膜科技,jmkj,300334.SZ,天津,水务,20120705
2450,BK0808,军民融合,jmrh,,,,
2451,300868,杰美特,jmt,300868.SZ,深圳,通信设备,20200824
2452,601566,九牧王,jmw,601566.SH,福建,服饰,20110530
2453,300756,金马游乐,jmyl,300756.SZ,广东,旅游服务,20181228
2454,603222,济民医疗,jmyl,603222.SH,浙江,医疗保健,20150217
2455,600578,京能电力,jndl,600578.SH,北京,火力发电,20020510
2456,601016,节能风电,jnfd,601016.SH,北京,新型电力,20140929
2457,600527,江南高纤,jngx,600527.SH,江苏,化纤,20031127
2458,600807,济南高新,jngx,600807.SH,山东,黄金,19940103
2459,300388,节能国祯,jngz,300388.SZ,安徽,环境保护,20140801
2460,BK0494,节能环保,jnhb,,,,
2461,600722,金牛化工,jnhg,600722.SH,河北,化工原料,19960626
2462,002226,江南化工,jnhg,002226.SZ,安徽,化工原料,20080506
2463,603113,金能科技,jnkj,603113.SH,山东,焦炭加工,20170511
2464,300412,迦南科技,jnkj,300412.SZ,浙江,医疗保健,20141231
2465,601199,江南水务,jnsw,601199.SH,江苏,水务,20110317
2466,300197,节能铁汉,jnth,300197.SZ,深圳,环境保护,20110329
2467,301023,江南奕帆,jnyf,301023.SZ,江苏,电气设备,20210707
2468,300880,迦南智能,jnzn,300880.SZ,浙江,电器仪表,20200901
2469,600791,京能置业,jnzy,600791.SH,北京,全国地产,19970130
2470,BK0685,举牌,jp,,,,
2471,603180,金牌厨柜,jpcg,603180.SH,福建,家居用品,20170512
2472,001322,箭牌家居,jpjj,001322.SZ,广东,家居用品,20221026
2473,688676,金盘科技,jpkj,688676.SH,海南,电气设备,20210309
2474,688025,杰普特,jpt,688025.SH,深圳,专用机械,20191031
2475,000545,金浦钛业,jpty,000545.SZ,吉林,化工原料,19931215
2476,688084,晶品特装,jptz,688084.SH,北京,专用机械,20221208
2477,301098,金埔园林,jpyl,301098.SZ,江苏,建筑工程,20211112
2478,688306,均普智能,jpzn,688306.SH,浙江,专用机械,20220322
2479,300994,久祺股份,jqgf,300994.SZ,浙江,文教休闲,20210812
2480,002885,京泉华,jqh,002885.SZ,深圳,元器件,20170627
2481,688391,钜泉科技,jqkj,688391.SH,上海,半导体,20220913
2482,603083,剑桥科技,jqkj,603083.SH,上海,通信设备,20171110
2483,603586,金麒麟,jql,603586.SH,山东,汽车配件,20170406
2484,300024,机器人,jqr,300024.SZ,辽宁,专用机械,20091030
2485,399283,机器人50,jqr50,,,,
2486,BK1090,机器人概念,jqrgn,,,,
2487,002279,久其软件,jqrj,002279.SZ,北京,软件服务,20090811
2488,BK0998,机器视觉,jqsj,,,,
2489,300406,九强生物,jqsw,300406.SZ,北京,医疗保健,20141030
2490,603918,金桥信息,jqxx,603918.SH,上海,软件服务,20150528
2491,300875,捷强装备,jqzb,300875.SZ,天津,专用机械,20200824
2492,300655,晶瑞电材,jrdc,300655.SZ,江苏,化工原料,20170523
2493,sh.000076,金融等权,jrdq,,,,
2494,002353,杰瑞股份,jrgf,002353.SZ,山东,化工机械,20100205
2495,BK0887,鸡肉概念,jrgn,,,,
2496,000402,金融街,jrj,000402.SZ,北京,全国地产,19960626
2497,002855,捷荣技术,jrjs,002855.SZ,广东,元器件,20170321
2498,301148,嘉戎技术,jrjs,301148.SZ,福建,环境保护,20220421
2499,399699,金融科技,jrkj,,,,
2500,600714,金瑞矿业,jrky,600714.SH,青海,化工原料,19960606
2501,300988,津荣天宇,jrty,300988.SZ,天津,机械基件,20210512
2502,002558,巨人网络,jrwl,002558.SZ,重庆,互联网,20110302
2503,688199,久日新材,jrxc,688199.SH,天津,化工原料,20191105
2504,000785,居然之家,jrzj,000785.SZ,湖北,百货,19970711
2505,399240,金融指数,jrzs,,,,
2506,688111,金山办公,jsbg,688111.SH,北京,软件服务,20191118
2507,BK0159,江苏板块,jsbk,,,,
2508,688218,江苏北人,jsbr,688218.SH,江苏,专用机械,20191211
2509,301003,江苏博云,jsby,301003.SZ,江苏,塑料,20210601
2510,601929,吉视传媒,jscm,601929.SH,吉林,影视音像,20120223
2511,301082,久盛电气,jsdq,301082.SZ,浙江,电气设备,20211027
2512,600699,均胜电子,jsdz,600699.SH,浙江,汽车配件,19931206
2513,001202,炬申股份,jsgf,001202.SZ,广东,仓储物流,20210429
2514,600389,江山股份,jsgf,600389.SH,江苏,农药化肥,20010110
2515,600396,金山股份,jsgf,600396.SH,辽宁,火力发电,20010328
2516,BK1068,净水概念,jsgn,,,,
2517,002091,江苏国泰,jsgt,002091.SZ,江苏,商贸代理,20061208
2518,002608,江苏国信,jsgx,002608.SZ,江苏,火力发电,20110810
2519,603097,江苏华辰,jshc,603097.SH,江苏,电气设备,20220512
2520,688669,聚石化学,jshx,688669.SH,广东,化工原料,20210125
2521,301059,金三江,jsj,301059.SZ,广东,化工原料,20210913
2522,300316,晶盛机电,jsjd,300316.SZ,浙江,专用机械,20120511
2523,BK0735,计算机设备,jsjsb,,,,
2524,603558,健盛集团,jsjt,603558.SH,浙江,纺织,20150127
2525,600984,建设机械,jsjx,600984.SH,陕西,工程机械,20040707
2526,399363,计算机指,jsjz,,,,
2527,600901,江苏金租,jsjz,600901.SH,江苏,多元金融,20180301
2528,002951,金时科技,jskj,002951.SZ,四川,广告包装,20190315
2529,871981,晶赛科技,jskj,871981.BJ,,,20211115
2530,002609,捷顺科技,jskj,002609.SZ,深圳,软件服务,20110815
2531,300193,佳士科技,jskj,300193.SZ,深圳,专用机械,20110322
